貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2011-07-01 10:45:02+00:00,111515882197852_247145375301568,愛死妳(你)們ㄌㄜ! 啾啾啾啾啾啾啾啾啾啾啾..................................,,735,0
2011-06-30 13:14:12+00:00,111515882197852_246675475348558,今晚來看普及島上兩顆蕃茄曬太陽喔！,,1312,0
2011-06-30 10:12:22+00:00,111515882197852_246609578688481,,食尚玩家 added a new photo.,631,5
2011-06-30 10:12:22+00:00,111515882197852_246609538688485,,食尚玩家 added a new photo.,574,1
2011-06-30 10:12:22+00:00,111515882197852_246609815355124,,食尚玩家 added a new photo.,236,0
2011-06-30 10:12:22+00:00,111515882197852_246609792021793,,食尚玩家 added a new photo.,404,0
2011-06-30 10:12:22+00:00,111515882197852_246609672021805,,食尚玩家 added a new photo.,311,0
2011-06-30 10:12:22+00:00,111515882197852_246609718688467,,食尚玩家 added a new photo — with Maria Maria.,312,1
2011-06-30 10:12:22+00:00,111515882197852_246609645355141,,食尚玩家 added a new photo.,656,12
2011-06-30 10:12:22+00:00,111515882197852_246609852021787,,食尚玩家 added a new photo.,425,2
2011-06-30 10:12:22+00:00,111515882197852_246609405355165,,食尚玩家 added a new photo.,1749,7
2011-06-30 10:12:22+00:00,111515882197852_246609745355131,,食尚玩家 added a new photo.,355,0
2011-06-30 10:12:22+00:00,111515882197852_246609615355144,,食尚玩家 added a new photo.,758,7
2011-06-30 10:12:22+00:00,111515882197852_246610205355085,,食尚玩家 added a new photo.,10107,13
2011-06-30 10:12:22+00:00,111515882197852_246609442021828,,食尚玩家 added a new photo.,774,3
2011-06-30 10:12:22+00:00,111515882197852_246609498688489,,食尚玩家 added a new photo.,1878,40
2011-06-30 10:12:22+00:00,111515882197852_246609475355158,,食尚玩家 added a new photo.,990,3
2011-06-30 04:08:42+00:00,111515882197852_246518358697603,"好康!!七條龍炭火燒肉,破盤三七折回饋價,現省1323元!!
記得直接列印使用!!",,640,0
2011-06-29 08:56:04+00:00,111515882197852_195266700522294,"鏘鏘鏘鏘!!!!!!!! 本年度最大獎金獎品來了噢！
只要跟著食尚玩家一起旅行台灣368，拍下你眼中最美麗的台灣！
就有機會獲得首獎獎金$ 368,000及超值好禮(總值50萬以上)
活動詳請請點進食尚玩家368城鄉故事臉書的左邊欄位【活動】
大家緊來參加噢噢噢噢噢!!!!!!!!!!!

食尚玩家旅行台灣368‧百萬獎金好禮等你拿 
地點： http://www.tvbs.com.tw/Project/tvbs_weekly/activity/city368/index.html
",,440,0
2011-06-29 08:02:28+00:00,111515882197852_246170202065752,"炎熱的夏天,你最想去哪裡?本期食尚玩家放肆墾丁,帶你去台灣的最南端,享
受湛藍的天,潔白的雲,亮晃晃的陽光;跟著墾丁在地人上山下海,潛入海底一探珊瑚與魚群之美,再走入森林溪谷,以芬多精與溪流一探墾丁的另一種清涼面紗!趕快跟著食尚玩家來一趟放肆墾丁之旅吧~~~",,1361,0
2011-06-28 15:09:26+00:00,111515882197852_245974468751992,"撲兩光和酗酒製作人
恁~~~金超過！
花製作費拍空景、吃大餐、睡到自然醒+午覺
明早公司開檢討會！
以後全用key版了，就這樣定。
哈哈哈！好睡。",,1266,0
2011-06-28 14:54:54+00:00,111515882197852_245970955419010,"真該動用外匯存底把希臘買下來！
反正他們好像快倒了，嘿嘿嘿...",,1491,0
2011-06-28 14:40:46+00:00,111515882197852_245967215419384,"哈！不只被禁語、又不能入鏡
只能回台北做效果補情節。
大家來練瘋畫！",,1008,0
2011-06-28 11:00:23+00:00,111515882197852_245910122091760,"快來喝桂格燕麥，真愛搶先看!跟粉絲們分享一則好消息!
桂格要送你免費看由好萊塢巨星”安海瑟薇”主演的「真愛挑日子」
即日起只要喝桂格燕麥飲/桂格薏仁飲，就有機會搶‧先‧觀‧賞!!
只要將一枚產品條碼寄到台北郵政24-57信相「冠軍燕麥小組」收
就可參加雙重抽獎活動
第一重：真愛挑日子電影特映卷(7/25前，以郵戳為憑)
第二重：真愛挑日子電影原著小說(8/31前，以郵戳為憑)",,474,0
2011-06-28 07:44:19+00:00,111515882197852_245877102095062,"今天全台天黑黑
適合早早回家看~~~天永遠藍藍的希臘+撲兩光！",,1482,0
2011-06-27 14:59:20+00:00,111515882197852_245669388782500,祝莎莎公主生日開心+永遠不到30歲+永遠不變胖！,,4992,0
2011-06-27 14:53:47+00:00,111515882197852_245667922115980,哈哈哈！殺殺~~漂走了~~~~漂~~~~~,,748,0
2011-06-27 14:41:47+00:00,111515882197852_245665138782925,"明兒個早，來烤個饅頭配豆漿素素看！
等等到大潤花買爐和炭。",,901,0
2011-06-27 14:28:48+00:00,111515882197852_245662342116538,"殺殺公煮30歲之前的願望會不會給他多了一點？
希望她能美夢成真
也希望我們的粉絲們和她一樣
要幸福滿分喔！",,1010,0
2011-06-27 14:18:26+00:00,111515882197852_245660048783434,"版煮偶在台北吃過一口800滴！
嗯~~粉油。",,463,0
2011-06-27 14:14:12+00:00,111515882197852_245659072116865,來棄東港華僑市場吃~吐魯！,,761,0
2011-06-27 14:04:54+00:00,111515882197852_245656508783788,"求求大家今晚殺殺公煮如果又唱歌
千萬不要轉台
塞耳塞就好
否認...版煮偶會.會.會被...扁！！！",,927,0
2011-06-27 13:17:50+00:00,111515882197852_245645122118260,再等四十分鐘，今晚青春賣老第二步~~~~東港+沙沙公煮！,,967,0
2011-06-27 04:24:41+00:00,111515882197852_245540645462041,"6/27~6/30晚上10:00節目預告來囉~
6/27(一)【青春不老傳說 東港趴趴走】/莎莎
6/28(二)【我們到希臘罷工去】/浩角翔起
6/29(三)來去住一晚【吃水蜜桃正當時 來去復興鄉過暑假】/子余,黃靖倫
6/30(四)就要醬玩【暑假去哪玩?普吉島狂hight爽爽過】/2MORO",,1087,0
2011-06-23 08:36:47+00:00,111515882197852_244421278907311,"某次去飯館吃飯,菜譜上有道菜叫 “青龍過海”
覺得新鮮
於是點了一道
結果盤子端上來一看....大家猜猜是甚麼",,408,0
2011-06-22 02:23:02+00:00,111515882197852_138741676203339,雅紀在這唷~ ,,713,0
2011-06-21 15:12:04+00:00,111515882197852_235487526467353,"一個人的愛和付出如果是100
請大家給自己留50
另外50分享給路過你人生的家人、朋友及急需幫忙的人們
台灣會再一次的不一樣！

希望我們因為有彼此而幸福、快樂、無慮。
晚安~",,1427,0
2011-06-21 14:59:39+00:00,111515882197852_235483693134403,"我們要飛到那遙遠的地方
看一看、望一望
才知道自己有多麼不滿足、有多麼不珍惜
不丹
肯定沒有塑化劑和漫天的名嘴
只有單純、簡單的幸福",,1642,0
2011-06-21 14:39:20+00:00,111515882197852_235478499801589,撲攏共走路變「開腳倉」了！,,471,0
2011-06-21 14:24:17+00:00,111515882197852_235474319802007,超口愛的不丹農夫和小朋友~I love U！,,582,0
2011-06-21 14:21:01+00:00,111515882197852_235473339802105,"我看不丹的蒼蠅也是很快樂的啦！
不只是小狗奶！",,502,0
2011-06-21 14:18:04+00:00,111515882197852_235472419802197,"不丹完結篇
有看有保庇！
嘸看你就...
呵呵呵",,631,0
2011-06-21 08:18:56+00:00,111515882197852_235396679809771,"兒子戰戰兢兢地回到家：“爸，今天考試只得了60分”。 
爸爸很生氣：“下次再考低了，就別叫我爸！” 
第二天兒子回來了：“對不起，哥!

PS:搏君一笑請見諒",,2551,0
2011-06-21 08:16:43+00:00,111515882197852_235396276476478,"從醫學角度看，所謂幼稚，就是既憋不住尿，又憋不住話； 
所謂不夠成熟，就是只能憋得住尿，卻憋不住話； 
所謂成熟，就是既憋得住尿，又憋得住話； 
所謂衰老，就是只能憋得住話，卻憋不住尿。 

PS:搏君一笑請見諒",,1803,0
2011-06-21 08:15:17+00:00,111515882197852_235396083143164,@君要臣死，臣facebook。,,2551,0
2011-06-20 15:10:17+00:00,111515882197852_235180176498088,"妖阿吵
霸馬吵
金是
妖霸吵
還不去睡腳腳！呵呵...",,781,0
2011-06-20 15:05:20+00:00,111515882197852_235178483164924,"哈！上題大家真的太捧場按讚了
版主手機一直掛在等待中
還以為掛點
殺殺公煮剛才唱的是.是.是...哭砂嗎？
呵呵呵....
991~",,762,0
2011-06-20 14:58:37+00:00,111515882197852_235175756498530,"快轉台！
殺殺公主要唱歌了！救狼喔~~~",,1563,0
2011-06-20 14:38:11+00:00,111515882197852_235168736499232,沒救了是嗎？所以哭得傷心！,,485,0
2011-06-20 14:31:08+00:00,111515882197852_235166686499437,"「飲」老師甲厲害！
喔蘇嘍米「黑」~
哈！開嗓？！
小心中計
小米酒+甲逼+農鮮奶=米咖農
呼乾啦！
放鬆喉嚨啦！",,494,0
2011-06-20 14:22:13+00:00,111515882197852_235164309833008,"真的是殺殺公煮~居然在魚市場要現殺現吃！
夠狠！",,717,0
2011-06-20 12:59:51+00:00,111515882197852_235144549834984,等一下十點要和殺殺公煮一起青春一下的喊讚喲嗚~,,1541,0
2011-06-20 07:36:03+00:00,111515882197852_222808194410603,"不是要推銷商品, 是要大家有勇於聲援<正義>的勇氣! 這是台灣人一直擁有的特質, 千萬不要忘記!",,1287,0
2011-06-20 07:26:48+00:00,111515882197852_235078739841565,"6/20~6/23晚上10:00節目預告來囉~
6/20(一)【青春不老傳說 台東作夢行】/莎莎
6/21(二)【佛祖祝福下的不丹】/浩角翔起
6/22(三)來去住一晚【水里特搜小吃 一網打盡私密景點 】/子余,黃靖倫
6/23(四)就要醬玩【桃園太好吃 減肥破功之旅】/2MORO",,677,0
2011-06-20 03:11:49+00:00,111515882197852_175654312494185,大家一起來跳給他...爽!,,660,0
2011-06-17 07:57:34+00:00,111515882197852_234180273264745,"**** 禁止使用計算機 ****
Time: 20 sec.
請問 .... 如果
1 = 5
2 = 25
3 = 125
4 = 625
5 =？",,951,0
2011-06-17 07:10:35+00:00,111515882197852_218868754810187,"免費的, 先申請著吧!",,555,0
2011-06-17 03:59:24+00:00,111515882197852_127060197376801,"《食尚玩家》的2011年暑假跳島計劃

「生存遊戲」之浩角翔起VS.莎莎  跳島PK十萬決生死

夏天就是要玩水！暑假就是要跳島！

2011年就是要玩點不一樣的！宛如實鏡秀的《食尚玩家》「生存遊戲」跳島PK，由莎莎開戰，浩角翔起接棒，這次將要一口氣玩遍台灣最美麗的6大島嶼，首站為南台灣的熱死人不償命小琉球，起跳到馬祖、蘭嶼、綠島、澎湖，直到最終站的歷史悠久金門，旅費總計10萬元。

規定每組人員花費不能超過規劃預算內5000元上下，行程通通交給主持人自行規劃，看莎莎、浩角翔起被丟到離島上，下機後，除了要吃，要喝，更要玩，晚上要睡哪裡，通通要自己解決想辦法。

看剛從不丹洗滌身心找回快樂的浩角翔起，與剛去完花蓮體驗青春不老幸福傳說的莎莎，三人頓時要從天堂掉入魔鬼般訓練的跳島PK，接力版的「你要去哪裡？」，2011年《食尚玩家》的暑假，絕對要你玩的最用力！
",,1462,0
2011-06-15 08:04:47+00:00,111515882197852_233577246658381,"燒的！剛剛送到，明天上架開賣。
旅行台灣368~台南+嘉義！",,1574,0
2011-06-15 00:40:57+00:00,111515882197852_233500319999407,"媽咪下南部找親戚玩
今早一個人覓食中
吃啥好呢？",,539,0
2011-06-14 15:02:09+00:00,111515882197852_233371203345652,"Live同步電視和臉書！
歡迎大家一塊兒看電視，邊上臉書聊天
集合不丹般十三倍的快樂。
晚安81~",,878,0
2011-06-14 14:40:39+00:00,111515882197852_233365556679550,阿松命大！天祐食尚玩家。,,1415,0
2011-06-14 14:35:51+00:00,111515882197852_233364196679686,"不丹射箭射中了跳的舞
很好玩
沒中的
被嘲笑的儀式
更好笑！",,651,0
2011-06-14 14:26:16+00:00,111515882197852_233361536679952,"早就凍省、改五都了啦！
這位奶機仁兄！
吼~~~",,460,0
2011-06-14 14:07:29+00:00,111515882197852_233356683347104,那熱石浴的木頭浴缸，那也太像一種東東了吧！,,446,0
2011-06-14 07:44:23+00:00,111515882197852_233280763354696,"這次拍攝花蓮幸福之旅的莎莎說：
女生要的很簡單就是被男生牽著手走一輩子而已~就像這集在花蓮海邊，在海邊看到的那對老夫妻手牽手一起看海。讓板主想起之前看過的一本書裡提到的原來這就是微小但確切的幸福喔！",,2563,4
2011-06-14 06:53:26+00:00,111515882197852_233273706688735,"或許當我們能過簡單而富足的生活時
就不會有塑化劑這種事件發生在台灣了",,1213,0
2011-06-14 06:46:47+00:00,111515882197852_233272700022169,"今晚的不丹
這個國家有人說他的國民是全世界最快樂的人
希望我們也能是這樣過生活
簡單而富足",,1449,0
2011-06-13 03:42:02+00:00,111515882197852_232921650057274,"6/13~6/16晚上10:00節目預告來囉~
6/13(一)【青春不老傳說 花蓮幸福之旅】/莎莎
6/14(二)【我們正在不丹尋找快樂的秘密】/浩角翔起
6/15(三)來去住一晚【嘸說你不知ㄟ路邊攤傳奇 新竹篇 】/子余,黃靖倫
6/16(四)就要醬玩【宜蘭吃好睡好爽爽玩】/2MORO",,869,0
2011-06-09 14:33:42+00:00,111515882197852_231961426819963,那紅豆殺了誰？,,617,0
2011-06-09 14:29:38+00:00,111515882197852_231960053486767,綠豆那裡人啊？,,653,0
2011-06-08 08:31:10+00:00,111515882197852_231616633521109,"FUN暑假，培養孩子競爭力！ 
食尚小玩家第四屆TVBS小小主播營熱烈募集中， 
 TVBS當家主播跟優秀新聞團隊要來教小朋友如何採訪與播報唷！
名額有限，爸爸媽媽快上TVBS網站幫小朋友報名啊！(招手招手)
http://www.tvbs.com.tw/project/tvbs_weekly/activity/kids_anchor4/",,472,0
2011-06-06 14:20:17+00:00,111515882197852_231121386903967,"每天三餐在外，隨時來瓶【醋勁窈窕】平衡一下!!
即日起至7月20日止至全省7-11門市
購買二瓶【醋勁窈窕】特價$65元(原價$90)
《蜂蜜小麥草醋飲》清新的小麥草香和香醇的百花蜜香，口感更是清爽順口，麥草汁跟蜂蜜的甜味中和了天然釀造醋的酸，把酸溜溜的醋變好喝；小麥草豐富的酵素更是身體最好的營養補給品。
《蜂蜜梅棗醋飲》酸酸甜甜的梅子和滋補甜潤的黑棗加上天然釀造好醋三合一，入口帶點酸甜，舌尖漸次回甘，黑棗散發迷人的沁甜香氣，讓人精神為之一振，「蜂蜜梅棗醋飲」口感好，更能讓你喝進滿滿的元氣！",,454,0
2011-06-06 02:51:58+00:00,111515882197852_230993573583415,"6/6~6/9晚上10:00節目預告來囉~
6/6(一)【青春不老傳說 宜蘭公路之旅】/莎莎
6/7(二)【去不丹和小喇嘛上學一天】/浩角翔起
6/8(三)來去住一晚【暑假探路之旅 日月潭一路玩到底】/子余,黃靖倫
6/9(四)就要醬玩【網友激爆 高雄必吃美食】/2MORO",,982,0
2011-06-03 07:54:19+00:00,111515882197852_230216563661116,"話說就在端午節前夕 一隻小壁虎在一處工地上游蕩，這時正好一條大鱷魚爬了過來，正準備要一口吃掉它，情急之下，小壁虎上前一把抱住了鱷魚腿，大聲喊：『媽媽！』 
大鱷魚一愣，立即老淚縱橫： 『孩子，別再上班了，半個月就瘦成這樣了，端午節好好休息吧！』 

祝福您　端午節快樂！！",,2442,1
2011-06-02 11:21:22+00:00,111515882197852_206596346049542,"有一點點不人道的影片, 但真的太可愛到想分享給大家",,1229,0
2011-06-02 02:30:30+00:00,111515882197852_229905160358923,"好喝的創意氣泡飲~自己做最安心!創意樂活 夏日飲品DIY
來自英國百年品牌的Sodastream氣泡水機，行銷全球40 餘國，風靡歐美一世紀，你能想像，自己跟德國人一樣在早晨醒來喝一杯舒暢醒腦的氣泡水，開啟活力有氧的一整天嗎?氣泡水之所以風行歐美一百餘年，除了氣泡啪滋啪滋的彈跳口感相當受到歐美人士喜愛外，氣泡水無糖、無化學添加物的健康特色，讓人可以不需擔心長期飲用碳水化合物對身體造成的負擔，可恣意暢飲樂活每一天。",,422,0
